id_cliente,evasao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_como_cliente,total_produtos,meses_inativos_12m,contatos_12m,limite_credito,saldo_rotativo,credito_disponivel_medio,variacao_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,variacao_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,taxa_inatividade_12m,freq_transacoes_12m,ticket_medio_transacoes,ticket_medio_produto,nivel_endividamento,faixa_utilizacao_limite,mudanca_padrao_uso,score_risco_evasao,categoria_risco
719712633,Ativo,64,M,1,Pós-Graduação,Casado(a),Baixíssima,Blue,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,0.3333333333333333,2.6666666666666665,52.28125,278.8333333333333,0.5236980690462258,Médio,Queda,0.0005031931,Baixíssimo risco
772629333,Ativo,45,M,3,Pós-Graduação,Casado(a),Baixa,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,0.3333333333333333,2.5,43.766666666666666,262.6,0.3474232773595831,Médio,Forte Queda,0.002852648,Baixíssimo risco
720336708,Ativo,53,M,3,Doutorado,Casado(a),Baixa,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0.25,3.5,38.30952380952381,321.8,0.4502507257851676,Médio,Forte Queda,0.00012341693,Baixíssimo risco
802013583,Ativo,56,M,3,Graduação,Casado(a),Altissima,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,0.16666666666666666,1.5833333333333333,60.94736842105263,386.0,0.23222210754463826,Baixo,Forte Queda,0.002270851,Baixíssimo risco
711887583,Saiu,47,M,2,Sem informação,Casado(a),Alta,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,0.25,1.5,46.44444444444444,418.0,0.29877041659020004,Baixo,Forte Queda,0.9980506,Saiu
714778833,Ativo,49,F,3,Graduação,Solteiro(a),Sem Informação,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,0.3333333333333333,1.8333333333333333,58.59090909090909,322.25,0.08509899270580062,Baixíssimo,Estável,0.00027671506,Baixíssimo risco
713843283,Ativo,41,F,3,Sem informação,Casado(a),Sem Informação,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,0.25,2.1666666666666665,57.19230769230769,297.4,0.05947966160621161,Baixíssimo,Forte Queda,0.010568399,Baixíssimo risco
779155158,Ativo,53,M,3,Pós-Graduação,Casado(a),Altissima,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,0.16666666666666666,2.75,38.15151515151515,209.83333333333334,0.42993197278911566,Médio,Forte Queda,0.0003292076,Baixíssimo risco
721091583,Ativo,44,F,2,Pós-Graduação,Solteiro(a),Baixíssima,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,0.25,1.25,86.53333333333333,432.6666666666667,0.6199274166941603,Alta,Pequeno Crescimento,0.00081216963,Baixíssimo risco
713572683,Ativo,44,M,3,Ensino Médio,Sem Informação,Média,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,0.25,2.8333333333333335,36.05882352941177,408.6666666666667,0.0,Baixíssimo,Forte Queda,0.043765772,Baixíssimo risco
716657058,Ativo,43,F,4,Mestrado,Casado(a),Baixíssima,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0.25,3.0833333333333335,42.32432432432432,783.0,0.1107920555156736,Baixo,Forte Queda,0.84858316,Altíssimo risco
779509983,Ativo,53,M,2,Mestrado,Solteiro(a),Altissima,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,0.08333333333333333,1.75,48.666666666666664,170.33333333333334,0.02697299802989918,Baixíssimo,Estável,0.025498131,Baixíssimo risco
717929133,Ativo,44,M,1,Sem Escolaridade,Casado(a),Média,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0.16666666666666666,2.5,41.166666666666664,247.0,0.16885813148788928,Baixo,Forte Queda,0.0114675965,Baixíssimo risco
808284783,Ativo,62,F,1,Sem informação,Casado(a),Baixíssima,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0.0,3.6666666666666665,44.34090909090909,325.1666666666667,0.0,Baixíssimo,Estável,0.011269272,Baixíssimo risco
708476808,Ativo,54,M,4,Sem informação,Divorciado(a),Altissima,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0.25,2.5833333333333335,33.774193548387096,174.5,0.058003610428812406,Baixíssimo,Queda,0.0006997812,Baixíssimo risco
710916408,Ativo,57,M,4,Pós-Graduação,Casado(a),Média,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0.25,2.6666666666666665,41.9375,335.5,0.22277344672808883,Baixo,Forte Queda,0.0029918659,Baixíssimo risco
708492558,Ativo,42,M,3,Sem informação,Casado(a),Média,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0.25,1.75,52.714285714285715,221.4,0.05733032873806999,Baixíssimo,Forte Crescimento,0.0014911593,Baixíssimo risco
799825758,Ativo,42,M,4,Ensino Médio,Divorciado(a),Média,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0.08333333333333333,2.9166666666666665,35.74285714285714,250.2,0.5130248237817959,Médio,Forte Queda,0.00038988885,Baixíssimo risco
718619883,Ativo,54,F,0,Sem Escolaridade,Casado(a),Baixíssima,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0.16666666666666666,2.0,54.375,652.5,0.4725568942436412,Médio,Forte Crescimento,0.0024615852,Baixíssimo risco
711844758,Ativo,48,M,3,Pós-Graduação,Solteiro(a),Alta,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0.08333333333333333,3.0833333333333335,37.513513513513516,231.33333333333334,0.09549110766733082,Baixíssimo,Estável,4.811393e-05,Baixíssimo risco
714798783,Ativo,49,M,1,Pós-Graduação,Solteiro(a),Alta,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0.16666666666666666,1.5,68.61111111111111,205.83333333333334,0.04738960076246956,Baixíssimo,Forte Crescimento,2.9381981e-05,Baixíssimo risco
826762908,Ativo,52,M,3,Ensino Médio,Sem Informação,Alta,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0.16666666666666666,3.0,58.02777777777778,696.3333333333334,0.10629592518370073,Baixo,Estável,0.00014500611,Baixíssimo risco
771894558,Ativo,50,M,3,Ensino Médio,Solteiro(a),Alta,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0.08333333333333333,2.0833333333333335,65.04,406.5,0.15646326776395023,Baixo,Forte Queda,0.0002514734,Baixíssimo risco
721074183,Ativo,49,M,1,Doutorado,Casado(a),Média,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0.5,2.0,46.291666666666664,277.75,0.049505360321205345,Baixíssimo,Estável,0.0020115757,Baixíssimo risco
715259583,Ativo,53,F,2,Ensino Médio,Casado(a),Baixíssima,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0.16666666666666666,3.1666666666666665,40.86842105263158,517.6666666666666,0.3545318910854159,Médio,Estável,0.00018284524,Baixíssimo risco
718414008,Ativo,50,M,2,Pós-Graduação,Solteiro(a),Altissima,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0.16666666666666666,1.0833333333333333,81.84615384615384,354.6666666666667,0.029638428554873104,Baixíssimo,Forte Queda,0.14068638,Baixo risco
719666283,Ativo,55,F,1,Doutorado,Casado(a),Baixíssima,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0.08333333333333333,2.4166666666666665,42.86206896551724,310.75,0.6146817895400126,Alta,Forte Queda,0.00067707646,Baixíssimo risco
714877233,Ativo,53,M,1,Ensino Médio,Casado(a),Alta,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0.16666666666666666,3.1666666666666665,43.6578947368421,553.0,0.14973087587669223,Baixo,Forte Crescimento,4.6680096e-05,Baixíssimo risco
785387883,Ativo,47,F,3,Ensino Médio,Solteiro(a),Baixa,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0.25,3.9166666666666665,33.91489361702128,398.5,0.4065469904963041,Médio,Forte Queda,0.009972661,Baixíssimo risco
771075258,Ativo,55,M,2,Graduação,Solteiro(a),Altissima,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0.25,3.5,30.19047619047619,634.0,0.04424035230038243,Baixíssimo,Forte Queda,0.5949656,Alto risco
711318033,Ativo,47,M,3,Pós-Graduação,Solteiro(a),Média,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0.16666666666666666,2.0,54.333333333333336,326.0,0.0,Baixíssimo,Queda,0.0016764252,Baixíssimo risco
783554958,Ativo,58,M,4,Pós-Graduação,Solteiro(a),Altissima,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0.08333333333333333,2.5,45.6,228.0,0.0,Baixíssimo,Forte Queda,0.023254938,Baixíssimo risco
720201033,Saiu,53,M,2,Pós-Graduação,Casado(a),Alta,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0.25,1.9166666666666667,31.304347826086957,240.0,0.19084754477675894,Baixo,Forte Queda,0.9975694,Saiu
718039683,Ativo,52,M,2,Ensino Médio,Solteiro(a),Baixa,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0.08333333333333333,2.4166666666666665,52.44827586206897,507.0,0.09606857818504286,Baixíssimo,Pequeno Crescimento,0.00033946487,Baixíssimo risco
710806083,Ativo,50,F,1,Sem Escolaridade,Sem Informação,Baixíssima,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0.16666666666666666,2.5,37.9,284.25,0.17580753701211305,Baixo,Forte Queda,0.022933308,Baixíssimo risco
714752208,Ativo,42,F,1,Pós-Graduação,Casado(a),Baixíssima,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0.08333333333333333,1.3333333333333333,61.125,195.6,0.8295027162557459,Alta,Forte Queda,0.029083127,Baixíssimo risco
822063408,Ativo,43,M,4,Sem informação,Casado(a),Baixa,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0.08333333333333333,1.3333333333333333,76.3125,244.2,0.4118802160039273,Médio,Forte Crescimento,0.0034733484,Baixíssimo risco
714490308,Ativo,57,M,4,Pós-Graduação,Casado(a),Alta,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0.16666666666666666,2.3333333333333335,55.892857142857146,521.6666666666666,0.0862480539699014,Baixíssimo,Forte Crescimento,8.106723e-05,Baixíssimo risco
713356833,Ativo,52,M,1,Pós-Graduação,Casado(a),Alta,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0.08333333333333333,2.8333333333333335,46.411764705882355,526.0,0.6784366576819407,Alta,Forte Queda,0.0006040009,Baixíssimo risco
711402333,Ativo,47,M,2,Doutorado,Solteiro(a),Baixíssima,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0.08333333333333333,2.6666666666666665,46.65625,746.5,0.2463678516228748,Baixo,Estável,0.5836267,Alto risco
708296883,Ativo,44,F,3,Pós-Graduação,Solteiro(a),Baixa,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0.08333333333333333,2.25,43.629629629629626,392.6666666666667,0.06706953783300706,Baixíssimo,Queda,0.0016106664,Baixíssimo risco
719154483,Ativo,53,M,2,Ensino Médio,Divorciado(a),Média,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0.25,2.1666666666666665,38.11538461538461,198.2,0.2708628917838256,Baixo,Forte Queda,0.059837688,Baixíssimo risco
717721458,Ativo,45,M,4,Graduação,Divorciado(a),Média,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0.08333333333333333,3.5,60.95238095238095,512.0,0.11395080707148347,Baixo,Pequeno Crescimento,0.00012518272,Baixíssimo risco
711112683,Ativo,63,F,1,Graduação,Casado(a),Sem Informação,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0.16666666666666666,2.4166666666666665,57.13793103448276,276.1666666666667,0.3952609024451727,Médio,Pequeno Crescimento,4.2412274e-05,Baixíssimo risco
715674483,Ativo,39,F,2,Mestrado,Solteiro(a),Baixíssima,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0.16666666666666666,1.5833333333333333,63.36842105263158,301.0,0.4056406124093473,Médio,Forte Queda,0.010221372,Baixíssimo risco
789322833,Saiu,48,F,5,Ensino Médio,Casado(a),Baixíssima,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0.25,1.5,37.388888888888886,673.0,0.0,Baixíssimo,Queda,0.9979493,Saiu
789968058,Ativo,51,M,1,Sem informação,Solteiro(a),Altissima,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0.16666666666666666,1.5,62.833333333333336,188.5,0.25752545374059316,Baixo,Forte Queda,0.005338633,Baixíssimo risco
709919283,Ativo,54,M,4,Pós-Graduação,Casado(a),Alta,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0.25,2.0833333333333335,63.04,788.0,0.1686319174594667,Baixo,Pequeno Crescimento,0.0054868385,Baixíssimo risco
718744008,Ativo,59,F,1,Pós-Graduação,Solteiro(a),Baixíssima,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0.16666666666666666,1.6666666666666667,60.85,405.6666666666667,0.17805840568271508,Baixo,Forte Queda,0.0047758184,Baixíssimo risco
767712558,Saiu,59,M,1,Graduação,Solteiro(a),Média,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.25,0.8333333333333334,53.0,265.0,0.0,Baixíssimo,Estável,0.99933785,Saiu
712950783,Saiu,48,F,4,Sem Escolaridade,Casado(a),Baixíssima,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0.16666666666666666,1.3333333333333333,46.1875,246.33333333333334,0.0,Baixíssimo,Forte Queda,0.9990295,Saiu
716104983,Ativo,41,F,2,Pós-Graduação,Solteiro(a),Baixíssima,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0.25,2.5833333333333335,52.16129032258065,269.5,0.9408888888888889,Altíssimo,Forte Crescimento,8.2625964e-05,Baixíssimo risco
818839983,Ativo,55,M,2,Pós-Graduação,Casado(a),Altissima,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0.16666666666666666,2.8333333333333335,46.8235294117647,530.6666666666666,0.14071088310736535,Baixo,Estável,3.8250153e-05,Baixíssimo risco
772288758,Ativo,47,F,4,Pós-Graduação,Casado(a),Sem Informação,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0.08333333333333333,2.5,44.766666666666666,335.75,0.22957562161151618,Baixo,Pequeno Crescimento,0.00054228446,Baixíssimo risco
712350858,Ativo,41,M,2,Ensino Médio,Casado(a),Alta,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0.08333333333333333,3.25,33.41025641025641,325.75,0.11787315823190263,Baixo,Forte Queda,0.00898244,Baixíssimo risco
711009708,Ativo,40,M,3,Ensino Médio,Solteiro(a),Alta,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0.08333333333333333,1.8333333333333333,61.40909090909091,270.2,0.0,Baixíssimo,Forte Queda,0.0032344225,Baixíssimo risco
712720158,Ativo,68,M,1,Pós-Graduação,Casado(a),Sem Informação,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0.16666666666666666,2.6666666666666665,59.6875,382.0,0.1191919191919192,Baixo,Forte Crescimento,0.00016306026,Baixíssimo risco
712215258,Ativo,50,F,1,Pós-Graduação,Solteiro(a),Baixa,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0.16666666666666666,1.8333333333333333,59.0,649.0,0.0,Baixíssimo,Forte Queda,0.20003305,Baixo risco
773827008,Ativo,47,M,4,Sem Escolaridade,Solteiro(a),Média,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0.16666666666666666,2.4166666666666665,37.48275862068966,181.16666666666666,0.6403326403326404,Alta,Pequeno Crescimento,0.00018004706,Baixíssimo risco
795232683,Ativo,53,F,1,Graduação,Casado(a),Baixíssima,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0.16666666666666666,2.1666666666666665,55.34615384615385,359.75,0.43175487465181056,Médio,Pequeno Crescimento,0.00028705434,Baixíssimo risco
713786508,Ativo,42,F,5,Sem informação,Casado(a),Baixa,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0.25,2.3333333333333335,44.214285714285715,412.6666666666667,0.0,Baixíssimo,Forte Queda,0.14481553,Baixo risco
713539833,Ativo,48,F,4,Ensino Médio,Solteiro(a),Baixa,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0.08333333333333333,2.4166666666666665,59.172413793103445,286.0,0.0,Baixíssimo,Queda,0.00019251622,Baixíssimo risco
712454058,Ativo,49,M,1,Doutorado,Casado(a),Altissima,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0.08333333333333333,2.25,40.7037037037037,183.16666666666666,0.06599743699273815,Baixíssimo,Queda,0.005662955,Baixíssimo risco
718759833,Ativo,44,F,2,Sem Escolaridade,Casado(a),Sem Informação,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0.25,2.0,44.083333333333336,264.5,0.0,Baixíssimo,Forte Crescimento,0.012126588,Baixíssimo risco
718803333,Ativo,43,F,4,Pós-Graduação,Divorciado(a),Baixíssima,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0.25,2.4166666666666665,44.310344827586206,642.5,0.6115805946791862,Alta,Forte Queda,0.05254014,Baixíssimo risco
720253908,Ativo,56,M,0,Ensino Médio,Casado(a),Alta,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0.16666666666666666,2.3333333333333335,58.964285714285715,330.2,0.3590462833099579,Médio,Estável,3.5746336e-05,Baixíssimo risco
714133158,Ativo,59,F,1,Graduação,Solteiro(a),Sem Informação,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0.25,2.5833333333333335,37.16129032258065,576.0,0.30894886363636365,Médio,Queda,0.13418727,Baixo risco
713187033,Ativo,46,M,1,Sem Escolaridade,Casado(a),Média,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0.16666666666666666,3.1666666666666665,46.5,589.0,0.10122684393176597,Baixo,Forte Crescimento,7.984757e-05,Baixíssimo risco
714791208,Ativo,47,F,4,Sem informação,Divorciado(a),Baixíssima,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0.4166666666666667,2.0,43.291666666666664,173.16666666666666,0.6071223434807582,Alta,Forte Queda,0.015275891,Baixíssimo risco
772426383,Ativo,50,F,4,Sem Escolaridade,Casado(a),Baixa,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0.16666666666666666,2.3333333333333335,40.357142857142854,226.0,0.5122349102773246,Médio,Pequeno Crescimento,0.0003751665,Baixíssimo risco
710975883,Ativo,51,F,3,Sem Escolaridade,Casado(a),Baixíssima,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0.08333333333333333,2.5,54.833333333333336,548.3333333333334,0.8059496567505721,Alta,Forte Queda,0.028760454,Baixíssimo risco
714264408,Ativo,47,F,3,Sem Escolaridade,Casado(a),Baixíssima,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0.08333333333333333,2.4166666666666665,48.724137931034484,353.25,0.46306641837368095,Médio,Forte Queda,0.0005240626,Baixíssimo risco
715827858,Ativo,58,F,4,Sem Escolaridade,Casado(a),Baixíssima,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0.25,1.9166666666666667,52.95652173913044,406.0,0.7700212615166548,Alta,Forte Crescimento,0.00014472046,Baixíssimo risco
713741358,Saiu,46,M,5,Pós-Graduação,Solteiro(a),Alta,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0.25,1.4166666666666667,35.11764705882353,99.5,0.07633055344958302,Baixíssimo,Forte Queda,0.95529026,Saiu
709531908,Ativo,53,M,3,Ensino Médio,Casado(a),Média,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0.16666666666666666,4.416666666666667,41.20754716981132,436.8,0.0,Baixíssimo,Queda,0.05413475,Baixíssimo risco
716493408,Ativo,45,F,4,Sem Escolaridade,Divorciado(a),Sem Informação,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0.25,3.0833333333333335,43.027027027027025,398.0,0.10828346456692914,Baixo,Pequeno Crescimento,0.00019452599,Baixíssimo risco
714141108,Ativo,52,F,1,Ensino Médio,Casado(a),Baixíssima,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0.25,2.3333333333333335,49.57142857142857,231.33333333333334,0.13322392958376847,Baixo,Forte Queda,0.007638508,Baixíssimo risco
708953883,Saiu,53,M,2,Sem informação,Casado(a),Alta,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,0.16666666666666666,1.6666666666666667,37.85,378.5,0.0,Baixíssimo,Forte Queda,0.99965966,Saiu
712608783,Ativo,50,M,2,Ensino Médio,Casado(a),Alta,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0.08333333333333333,2.8333333333333335,44.23529411764706,501.3333333333333,0.03650480936377332,Baixíssimo,Forte Queda,0.007376673,Baixíssimo risco
820353558,Ativo,41,F,3,Ensino Médio,Casado(a),Baixa,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0.08333333333333333,2.8333333333333335,44.205882352941174,375.75,0.14637133816474432,Baixo,Forte Queda,0.0040664724,Baixíssimo risco
714964758,Ativo,45,F,5,Pós-Graduação,Divorciado(a),Baixa,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0.16666666666666666,2.3333333333333335,39.464285714285715,221.0,0.1708653846153846,Baixo,Queda,0.00055867,Baixíssimo risco
716264358,Ativo,53,M,3,Sem Escolaridade,Casado(a),Alta,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0.08333333333333333,3.9166666666666665,51.02127659574468,1199.0,0.06852791878172589,Baixíssimo,Queda,0.009377846,Baixíssimo risco
717296808,Ativo,67,F,1,Pós-Graduação,Casado(a),Baixíssima,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0.25,2.6666666666666665,51.90625,415.25,0.8373253493013972,Alta,Estável,8.506456e-05,Baixíssimo risco
712977183,Ativo,57,F,2,Sem Escolaridade,Solteiro(a),Baixa,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0.25,1.8333333333333333,64.5909090909091,236.83333333333334,0.05502515142182528,Baixíssimo,Pequeno Crescimento,6.056067e-05,Baixíssimo risco
710829108,Ativo,59,F,1,Sem Escolaridade,Casado(a),Baixa,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0.16666666666666666,2.3333333333333335,35.67857142857143,249.75,0.2935041716328963,Baixo,Forte Queda,0.06558242,Baixíssimo risco
779562633,Ativo,45,M,2,Sem Escolaridade,Casado(a),Baixa,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0.16666666666666666,1.5,77.05555555555556,462.3333333333333,0.38953387627794145,Médio,Queda,0.00012897034,Baixíssimo risco
715315833,Ativo,51,M,3,Pós-Graduação,Casado(a),Alta,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0.16666666666666666,2.0,51.791666666666664,207.16666666666666,0.18971726994417432,Baixo,Estável,0.0014161814,Baixíssimo risco
815500983,Ativo,59,F,1,Sem Escolaridade,Casado(a),Baixíssima,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0.25,3.0,51.666666666666664,372.0,0.6923875432525951,Alta,Estável,7.1787067e-06,Baixíssimo risco
719360583,Ativo,53,M,1,Pós-Graduação,Casado(a),Média,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0.16666666666666666,2.0833333333333335,60.08,250.33333333333334,0.5032544378698225,Médio,Pequeno Crescimento,5.448594e-05,Baixíssimo risco
709701558,Ativo,47,M,3,Pós-Graduação,Casado(a),Média,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0.08333333333333333,4.166666666666667,29.2,730.0,0.05864703951994749,Baixíssimo,Estável,0.0035239607,Baixíssimo risco
721148358,Ativo,49,F,3,Sem Escolaridade,Solteiro(a),Sem Informação,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0.16666666666666666,2.25,49.925925925925924,224.66666666666666,0.0,Baixíssimo,Forte Queda,0.04750281,Baixíssimo risco
